Time (UTC),Open,High,Low,Close,Volume 
30.12.2024 12:30:00,1.0445,1.0446,1.04409,1.04409,2029.48
30.12.2024 12:40:00,1.04409,1.04516,1.04409,1.04482,2054.03
30.12.2024 12:50:00,1.04482,1.04499,1.04466,1.04493,1899.21
30.12.2024 13:00:00,1.04495,1.04518,1.04431,1.0444,1966.38
30.12.2024 13:10:00,1.0444,1.0444,1.0436,1.04374,3156.23
30.12.2024 13:20:00,1.04373,1.04427,1.04364,1.04375,2315.58
30.12.2024 13:30:00,1.04375,1.04377,1.04314,1.04339,3849.48
30.12.2024 13:40:00,1.04341,1.04342,1.04201,1.04212,3459.33
30.12.2024 13:50:00,1.04211,1.0423,1.03851,1.03878,9113.22
30.12.2024 14:00:00,1.0388,1.03989,1.03799,1.03975,6755.43
30.12.2024 14:10:00,1.03974,1.04078,1.03973,1.04012,3211.9
30.12.2024 14:20:00,1.04013,1.04073,1.04,1.04007,1793.83
30.12.2024 14:30:00,1.04005,1.04005,1.03864,1.03875,3497.8
30.12.2024 14:40:00,1.03878,1.04016,1.03857,1.04016,3311.43
30.12.2024 14:50:00,1.04015,1.04088,1.04005,1.04052,3952.65
30.12.2024 15:00:00,1.04052,1.04056,1.03947,1.03991,5939.11
30.12.2024 15:10:00,1.03986,1.03989,1.03886,1.0391,3547.68
30.12.2024 15:20:00,1.03913,1.03963,1.03869,1.03912,3190.72
30.12.2024 15:30:00,1.03912,1.03947,1.03868,1.03938,3701.87
30.12.2024 15:40:00,1.03937,1.03956,1.03755,1.03769,4628.49
30.12.2024 15:50:00,1.03768,1.03822,1.03717,1.03804,4955.49
30.12.2024 16:00:00,1.03803,1.03842,1.03784,1.03819,2498.46
30.12.2024 16:10:00,1.03819,1.03888,1.03792,1.0384,2692.02
30.12.2024 16:20:00,1.03839,1.03847,1.03747,1.0379,2584.16
30.12.2024 16:30:00,1.03789,1.03886,1.03789,1.03886,1479.87
30.12.2024 16:40:00,1.03886,1.03914,1.03791,1.03794,3244.46
